first_contact_date,proposal_date,follow_up_count,deal_size,closure_date,proposal_delay_days,closure_duration_days
2025-09-13,2025-09-16,8,20531000,2026-09-07,3,359
2024-06-25,2024-06-26,6,138687000,2025-06-26,1,366
2024-12-27,2024-12-30,1,76882000,2025-12-30,3,368
2024-11-09,2024-11-12,6,50461000,2025-11-12,3,368
2024-04-06,2024-04-14,1,25811000,2024-09-28,8,175
2024-07-31,2024-08-01,9,87189000,2025-08-01,1,366
2024-05-16,2024-05-30,6,21403000,2025-02-22,14,282
2024-01-06,2024-01-09,5,23778000,2024-12-04,3,333
2024-04-18,2024-04-23,5,67600000,2025-04-23,5,370
2025-06-30,2025-07-05,3,108185000,2026-07-05,5,370
2024-02-08,2024-02-19,3,54941000,2025-02-18,11,376
2025-10-23,2025-11-01,5,36684000,2026-10-15,9,357
2025-02-28,2025-03-16,5,99659000,2026-03-16,16,381
2025-09-21,2025-09-24,7,19454000,2026-04-29,3,220
2024-09-17,2024-09-21,4,22912000,2025-06-19,4,275
2025-03-01,2025-03-02,6,116923000,2026-03-02,1,366
2024-03-27,2024-04-02,2,19042000,2025-03-27,6,365
2025-04-09,2025-04-10,6,11763000,2025-07-25,1,107
2024-03-16,2024-03-21,4,22251000,2024-12-07,5,266
2025-04-15,2025-04-20,5,117016000,2026-04-20,5,370
2025-02-17,2025-02-22,6,100180000,2026-02-22,5,370
2025-12-26,2025-12-31,11,15201000,2026-10-23,5,301
2025-04-01,2025-04-03,7,25432000,2025-04-08,2,7
2024-10-11,2024-10-27,8,14907000,2025-08-26,16,319
2024-08-26,2024-08-29,3,81571000,2025-08-29,3,368
2025-11-07,2025-11-17,8,18425000,2026-10-14,10,341
2025-08-21,2025-09-10,6,70306000,2026-09-10,20,385
2025-10-14,2025-10-18,5,41547000,2026-10-18,4,369
2025-11-02,2025-11-03,4,52843000,2026-11-03,1,366
2025-07-11,2025-07-13,9,12808000,2026-03-14,2,246
2025-01-06,2025-01-10,2,100101000,2026-01-10,4,369
2025-05-09,2025-05-24,4,168921000,2026-05-24,15,380
2025-09-15,2025-09-16,8,160212000,2026-09-16,1,366
2024-02-14,2024-02-18,8,51599000,2025-02-17,4,369
2025-02-04,2025-02-07,6,9517000,2025-03-26,3,50
2024-09-03,2024-09-09,3,36684000,2025-09-09,6,371
2025-09-07,2025-09-14,8,60765000,2026-09-14,7,372
2025-08-19,2025-08-25,8,54576000,2026-08-25,6,371
2025-03-25,2025-03-27,6,14237000,2025-04-01,2,7
2025-04-29,2025-05-01,7,86597000,2026-05-01,2,367
2025-10-07,2025-10-08,4,90841000,2026-10-08,1,366
2025-09-11,2025-09-16,5,91030000,2026-09-16,5,370
2024-01-18,2024-01-21,6,27621000,2024-09-24,3,250
2025-08-28,2025-09-02,6,15379000,2025-11-30,5,94
2025-10-23,2025-10-27,3,33155000,2026-10-13,4,355
2024-10-15,2024-11-01,2,125900000,2025-11-01,17,382
2025-02-17,2025-02-18,9,22592000,2026-02-18,1,366
2025-12-21,2025-12-25,10,24476000,2026-11-29,4,343
2025-09-29,2025-09-30,4,20981000,2026-08-24,1,329
2024-08-22,2024-08-30,9,35030000,2025-08-30,8,373
2025-02-19,2025-02-22,8,68318000,2026-02-22,3,368
2025-05-13,2025-05-16,4,84266000,2026-05-16,3,368
2025-09-25,2025-10-05,6,17862000,2026-03-12,10,168
2025-10-11,2025-10-13,4,110150000,2026-10-13,2,367
2024-04-24,2024-05-11,2,123285000,2025-05-11,17,382
2025-11-04,2025-11-13,4,39003000,2026-11-13,9,374
2025-12-13,2025-12-15,8,16166000,2026-12-15,2,367
2024-08-21,2024-08-26,5,133979000,2025-08-26,5,370
2025-06-23,2025-07-05,2,66176000,2026-07-05,12,377
2024-01-11,2024-02-06,4,224807000,2025-02-05,26,391
2024-07-24,2024-07-25,4,15500000,2025-03-04,1,223
2025-11-09,2025-11-10,3,61880000,2026-11-10,1,366
2024-09-03,2024-09-06,9,158594000,2025-09-06,3,368
2025-07-12,2025-07-14,4,71112000,2026-07-14,2,367
2024-05-06,2024-05-15,7,8535000,2024-07-27,9,82
2024-05-26,2024-05-27,4,9223000,2024-07-17,1,52
2024-04-27,2024-04-28,7,206490000,2025-04-28,1,366
2025-01-16,2025-01-19,8,29959000,2025-09-16,3,243
2025-02-15,2025-02-19,5,71817000,2026-02-19,4,369
2025-10-25,2025-10-27,6,17322000,2026-08-11,2,290
2025-08-06,2025-08-10,2,31095000,2026-08-10,4,369
2024-12-28,2024-12-29,2,105160000,2025-12-29,1,366
2025-05-23,2025-05-24,5,61456000,2026-05-24,1,366
2024-05-16,2024-05-20,8,34198000,2025-05-20,4,369
2024-06-23,2024-06-24,5,92848000,2025-06-24,1,366
2024-10-15,2024-10-20,5,46874000,2025-10-20,5,370
2025-04-25,2025-04-28,5,109207000,2026-04-28,3,368
2024-01-19,2024-01-21,4,34764000,2025-01-20,2,367
2024-07-13,2024-07-19,9,62047000,2025-07-19,6,371
2024-11-25,2024-12-09,7,242604000,2025-12-09,14,379
2024-06-23,2024-07-15,5,55614000,2025-07-15,22,387
2025-03-24,2025-03-31,5,85343000,2026-03-31,7,372
2024-12-19,2024-12-27,9,12115000,2025-01-01,8,13
2025-05-13,2025-05-17,4,55124000,2026-05-17,4,369
2024-05-20,2024-05-25,5,57746000,2025-05-25,5,370
2024-04-02,2024-04-05,4,18590000,2024-10-03,3,184
2024-08-26,2024-09-02,2,39474000,2025-07-25,7,333
2024-07-23,2024-08-01,8,38863000,2025-08-01,9,374
2025-07-13,2025-07-14,5,20166000,2026-05-10,1,301
2025-03-08,2025-03-21,5,32656000,2026-01-13,13,311
2024-09-01,2024-09-07,8,265753000,2025-09-07,6,371
2024-11-12,2024-11-16,6,49903000,2025-11-16,4,369
2024-10-21,2024-10-24,5,62934000,2025-10-24,3,368
2025-10-01,2025-10-04,8,221577000,2026-10-04,3,368
2024-10-08,2024-10-14,6,6693000,2024-10-28,6,20
2024-01-17,2024-01-22,8,274639000,2025-01-21,5,370
2024-03-11,2024-03-19,2,89016000,2025-03-19,8,373
2024-09-25,2024-10-03,7,18301000,2025-07-05,8,283
2024-11-20,2024-11-24,5,18174000,2025-08-12,4,265
2024-10-31,2024-11-01,2,92785000,2025-11-01,1,366
2025-03-26,2025-04-01,7,91167000,2026-04-01,6,371
2024-01-07,2024-01-09,1,69397000,2025-01-08,2,367
2024-11-09,2024-11-10,1,22970000,2025-11-10,1,366
2024-04-12,2024-04-17,3,59143000,2025-04-17,5,370
2024-07-11,2024-07-12,7,29271000,2025-07-12,1,366
2025-07-27,2025-07-29,9,39390000,2026-07-29,2,367
2025-06-12,2025-06-13,1,22269000,2026-06-13,1,366
2024-06-19,2024-06-24,2,28502000,2025-06-24,5,370
2025-06-20,2025-06-25,3,9107000,2025-08-13,5,54
2024-09-07,2024-09-17,9,163188000,2025-09-17,10,375
2025-01-21,2025-01-27,2,24959000,2025-10-15,6,267
2024-07-25,2024-08-03,5,146893000,2025-08-03,9,374
2025-06-24,2025-06-25,5,34072000,2026-02-23,1,244
2025-09-20,2025-10-01,2,30460000,2026-10-01,11,376
2025-02-19,2025-02-20,2,9231000,2025-06-16,1,117
2025-01-14,2025-01-15,5,225111000,2026-01-15,1,366
2024-05-23,2024-05-28,3,113495000,2025-05-28,5,370
2024-01-25,2024-01-29,6,22989000,2024-04-02,4,68
2025-10-29,2025-11-01,1,102335000,2026-11-01,3,368
2024-03-13,2024-03-20,9,115450000,2025-03-20,7,372
2025-09-23,2025-09-25,4,57699000,2026-09-25,2,367
2024-04-02,2024-04-09,6,56322000,2025-04-09,7,372
2025-05-19,2025-05-23,4,48526000,2026-05-23,4,369
2025-08-20,2025-08-29,3,26204000,2026-08-29,9,374
2024-12-01,2024-12-02,3,35542000,2025-08-16,1,258
2025-02-28,2025-03-02,1,22621000,2025-11-03,2,248
2025-05-13,2025-05-28,7,112085000,2026-05-28,15,380
2024-12-29,2025-01-04,6,184914000,2026-01-04,6,371
2025-09-21,2025-09-24,8,65521000,2026-09-24,3,368
2024-07-17,2024-07-27,6,32234000,2025-07-27,10,375
2025-12-18,2025-12-30,6,34317000,2026-12-30,12,377
2025-02-16,2025-02-19,3,65098000,2026-02-19,3,368
2024-12-04,2024-12-09,3,76659000,2025-12-09,5,370
2025-10-20,2025-11-06,3,55058000,2026-11-06,17,382
2025-03-04,2025-03-06,10,27561000,2026-03-06,2,367
2024-05-18,2024-05-20,11,125186000,2025-05-20,2,367
2025-11-23,2025-11-28,6,54214000,2026-11-28,5,370
2025-06-25,2025-06-26,5,70890000,2026-06-26,1,366
2024-02-26,2024-03-02,7,9099000,2024-09-14,5,201
2024-08-19,2024-08-23,4,41180000,2025-08-23,4,369
2025-10-19,2025-10-20,6,86537000,2026-10-20,1,366
2025-03-10,2025-03-13,9,18245000,2025-11-01,3,236
2025-01-18,2025-02-03,8,12118000,2025-02-08,16,21
2025-07-13,2025-07-19,1,121198000,2026-07-19,6,371
2024-07-12,2024-07-14,7,54212000,2025-07-14,2,367
2025-10-09,2025-10-13,7,57563000,2026-10-13,4,369
2025-06-17,2025-06-26,4,67621000,2026-06-26,9,374
2025-06-01,2025-06-05,6,60294000,2026-06-05,4,369
2025-12-16,2025-12-22,6,4529000,2026-05-05,6,140
2024-07-03,2024-07-11,2,35408000,2024-11-27,8,147
2024-10-18,2024-11-02,5,43715000,2025-11-02,15,380
2024-11-30,2024-12-05,5,55782000,2025-12-05,5,370
2024-04-25,2024-04-30,6,50067000,2025-04-30,5,370
2024-02-18,2024-02-24,8,34748000,2025-02-23,6,371
2025-11-15,2025-11-25,3,99192000,2026-11-25,10,375
2024-03-22,2024-03-25,4,39031000,2024-12-07,3,260
2024-11-28,2024-12-01,5,56828000,2025-12-01,3,368
2025-07-10,2025-07-19,6,175698000,2026-07-19,9,374
2024-11-30,2024-12-11,5,15510000,2025-03-20,11,110
2025-06-15,2025-06-23,5,7994000,2025-06-28,8,13
2024-08-08,2024-08-15,6,64491000,2025-08-15,7,372
2025-09-26,2025-10-03,9,78408000,2026-10-03,7,372
2024-11-18,2024-11-27,6,279817000,2025-11-27,9,374
2024-01-03,2024-01-07,7,50298000,2025-01-06,4,369
2025-11-24,2025-12-01,6,42577000,2026-12-01,7,372
2024-07-24,2024-08-02,6,32176000,2025-08-02,9,374
2024-02-09,2024-02-12,7,116776000,2025-02-11,3,368
2024-02-28,2024-03-13,2,73663000,2025-03-13,14,379
2025-07-27,2025-08-04,8,94519000,2026-08-04,8,373
2025-10-05,2025-10-12,3,61164000,2026-10-12,7,372
2025-05-21,2025-05-23,3,97318000,2026-05-23,2,367
2025-07-25,2025-08-02,4,150767000,2026-08-02,8,373
2024-05-01,2024-05-07,8,78958000,2025-05-07,6,371
2025-04-23,2025-05-03,5,31832000,2026-03-11,10,322
2025-09-10,2025-09-13,5,22633000,2026-07-07,3,300
2024-04-05,2024-04-07,9,55508000,2025-04-07,2,367
2025-02-17,2025-02-24,3,164517000,2026-02-24,7,372
2024-08-22,2024-08-26,6,57813000,2025-08-26,4,369
2024-03-02,2024-03-08,8,12993000,2025-01-29,6,333
2024-09-12,2024-09-15,11,203205000,2025-09-15,3,368
2025-07-14,2025-07-18,4,70902000,2026-07-18,4,369
2024-12-13,2024-12-26,6,45604000,2025-12-26,13,378
2025-11-01,2025-11-08,4,42866000,2026-11-08,7,372
2024-05-03,2024-05-20,4,7755000,2025-04-11,17,343
2025-04-26,2025-05-04,7,25262000,2026-03-17,8,325
2024-11-12,2024-11-17,8,24939000,2025-11-14,5,367
2025-05-18,2025-05-27,3,80815000,2026-05-27,9,374
2025-12-19,2025-12-27,5,41389000,2026-12-27,8,373
2024-02-17,2024-02-22,4,117305000,2025-02-21,5,370
2025-02-12,2025-02-17,2,8721000,2025-07-21,5,159
2024-05-15,2024-05-22,8,298647000,2025-05-22,7,372
2024-07-19,2024-07-22,2,132495000,2025-07-22,3,368
2024-09-06,2024-09-09,5,69083000,2025-09-09,3,368
2024-11-09,2024-11-10,0,37152000,2025-11-10,1,366
2025-01-02,2025-01-04,3,92133000,2026-01-04,2,367
2025-03-04,2025-03-18,11,52623000,2026-03-18,14,379
2025-04-24,2025-04-25,4,41821000,2026-04-25,1,366
2024-11-09,2024-11-27,6,89124000,2025-11-27,18,383
2025-05-14,2025-05-23,5,98185000,2026-05-23,9,374
2025-12-21,2026-01-07,6,65123000,2027-01-07,17,382
2024-12-20,2025-01-09,8,33442000,2025-09-02,20,256
2025-04-29,2025-05-03,6,44504000,2026-02-24,4,301
2024-07-29,2024-08-02,5,16694000,2025-08-02,4,369
2025-12-04,2025-12-05,9,15963000,2026-09-21,1,291
2024-02-13,2024-02-16,3,30287000,2025-02-15,3,368
2025-06-24,2025-06-25,4,106490000,2026-06-25,1,366
2025-07-24,2025-07-25,6,53861000,2026-07-25,1,366
2025-08-05,2025-08-07,7,105110000,2026-08-07,2,367
2024-04-01,2024-04-04,5,137750000,2025-04-04,3,368
2024-09-21,2024-09-28,3,65509000,2025-09-28,7,372
2024-08-07,2024-08-11,4,21389000,2025-06-03,4,300
2025-03-17,2025-03-21,3,93907000,2026-03-21,4,369
2025-02-04,2025-02-09,3,19779000,2025-08-29,5,206
2025-02-03,2025-02-07,2,31952000,2026-02-07,4,369
2025-12-27,2026-01-10,4,145006000,2027-01-10,14,379
2025-07-29,2025-08-01,2,48821000,2026-08-01,3,368
2025-05-04,2025-05-08,3,70893000,2026-05-08,4,369
2025-04-29,2025-05-05,3,9577000,2025-05-10,6,11
2025-04-14,2025-04-20,8,38032000,2026-04-20,6,371
2025-07-27,2025-07-30,4,61430000,2026-07-30,3,368
2025-11-12,2025-11-17,6,52905000,2026-11-17,5,370
2025-03-20,2025-03-23,6,92087000,2026-03-23,3,368
2024-09-25,2024-09-30,6,29529000,2025-06-04,5,252
2024-09-23,2024-10-02,1,122738000,2025-10-02,9,374
2024-02-23,2024-02-27,3,33862000,2025-02-26,4,369
2025-06-11,2025-06-16,4,49921000,2026-06-16,5,370
2025-06-03,2025-06-06,3,22245000,2026-02-23,3,265
2025-09-07,2025-09-10,5,76336000,2026-09-10,3,368
2024-02-28,2024-03-05,9,26716000,2024-11-05,6,251
2024-02-09,2024-02-10,6,60510000,2025-02-09,1,366
2024-08-24,2024-08-26,4,94071000,2025-08-26,2,367
2025-01-20,2025-01-30,7,102605000,2026-01-30,10,375
2025-08-28,2025-08-29,4,398146000,2026-08-29,1,366
2025-12-16,2025-12-24,7,49303000,2026-12-24,8,373
2025-10-11,2025-10-19,4,38281000,2026-10-19,8,373
2024-10-26,2024-10-30,2,29654000,2025-10-30,4,369
2025-01-29,2025-02-02,8,80149000,2026-02-02,4,369
2024-07-25,2024-07-28,3,44258000,2025-07-28,3,368
2024-12-01,2024-12-07,4,24948000,2025-03-20,6,109
2025-08-15,2025-08-18,10,24312000,2026-06-22,3,311
2025-12-30,2026-01-06,6,133918000,2027-01-06,7,372
2025-05-28,2025-05-30,3,99231000,2026-05-30,2,367
2024-06-26,2024-07-06,2,141272000,2025-07-06,10,375
2025-01-30,2025-02-06,2,15661000,2026-02-06,7,372
2025-01-05,2025-01-06,3,36823000,2026-01-06,1,366
2025-10-19,2025-10-29,6,23580000,2026-04-17,10,180
2024-11-13,2024-11-22,7,54563000,2025-11-22,9,374
2025-01-03,2025-01-14,3,26046000,2026-01-14,11,376
2025-01-18,2025-01-25,5,149872000,2026-01-25,7,372
2024-03-02,2024-03-10,5,36840000,2025-03-10,8,373
2025-05-19,2025-05-20,6,216454000,2026-05-20,1,366
2024-08-26,2024-08-27,5,97702000,2025-08-27,1,366
2024-07-13,2024-07-22,6,101079000,2025-07-22,9,374
2025-11-08,2025-11-14,6,195291000,2026-11-14,6,371
2024-08-09,2024-08-10,7,51814000,2025-08-10,1,366
2024-03-01,2024-03-07,2,96223000,2025-03-07,6,371
2024-05-08,2024-05-09,8,63046000,2025-05-09,1,366
2025-11-15,2025-11-16,4,26086000,2026-09-28,1,317
2024-06-04,2024-06-21,4,29574000,2025-06-05,17,366
2025-01-12,2025-01-14,6,41715000,2026-01-14,2,367
2025-09-13,2025-09-14,4,70240000,2026-09-14,1,366
2025-08-08,2025-08-18,5,89480000,2026-08-18,10,375
2025-03-12,2025-03-13,8,76842000,2026-03-13,1,366
2024-07-25,2024-08-03,6,77863000,2025-08-03,9,374
2025-01-22,2025-01-28,5,39272000,2025-11-01,6,283
2025-04-24,2025-04-30,4,8315000,2025-05-08,6,14
2024-12-05,2024-12-06,5,90280000,2025-12-06,1,366
2024-12-05,2024-12-09,6,25897000,2025-12-09,4,369
2024-07-22,2024-07-26,1,274995000,2025-07-26,4,369
2024-06-09,2024-06-13,5,64567000,2025-06-13,4,369
2025-06-23,2025-07-03,2,147630000,2026-07-03,10,375
2025-01-26,2025-01-30,10,20288000,2026-01-30,4,369
2025-11-07,2025-11-15,3,120977000,2026-11-15,8,373
2025-07-28,2025-08-02,7,86896000,2026-08-02,5,370
2025-06-17,2025-06-18,10,66289000,2026-06-18,1,366
2024-03-10,2024-03-17,4,21145000,2024-09-30,7,204
2025-02-08,2025-02-16,6,27904000,2026-02-16,8,373
2025-08-30,2025-09-02,6,82779000,2026-09-02,3,368
2025-11-05,2025-11-11,7,27911000,2026-04-05,6,151
2025-08-13,2025-08-21,6,25247000,2026-07-04,8,325
2025-05-31,2025-06-23,7,32715000,2026-06-04,23,369
2024-04-29,2024-05-02,7,73276000,2025-05-02,3,368
2025-11-20,2025-11-27,6,152837000,2026-11-27,7,372
2025-11-18,2025-11-21,8,68270000,2026-11-21,3,368
2024-08-04,2024-08-11,2,130054000,2025-08-11,7,372
2024-02-25,2024-02-29,3,43794000,2025-02-28,4,369
2024-12-31,2025-01-01,9,250429000,2026-01-01,1,366
2025-11-29,2025-11-30,11,142167000,2026-11-30,1,366
2025-05-18,2025-05-28,6,100265000,2026-05-28,10,375
2025-03-30,2025-03-31,3,70660000,2026-03-31,1,366
2024-04-13,2024-04-21,6,67328000,2025-04-21,8,373
2024-03-17,2024-03-20,6,14875000,2024-11-12,3,240
2024-08-17,2024-08-25,6,14323000,2025-04-11,8,237
2024-09-14,2024-09-23,4,82694000,2025-09-23,9,374
2024-09-20,2024-09-23,5,51954000,2025-09-23,3,368
2024-11-26,2024-12-15,8,76852000,2025-12-15,19,384
2024-06-30,2024-07-04,5,19853000,2025-07-04,4,369
2025-07-03,2025-07-11,7,165794000,2026-07-11,8,373
2025-11-18,2025-11-21,8,41708000,2026-11-21,3,368
2024-01-27,2024-02-01,3,66445000,2025-01-31,5,370
2024-10-02,2024-10-05,9,32777000,2025-10-03,3,366
2025-10-13,2025-10-17,5,63655000,2026-10-17,4,369
2024-10-25,2024-10-26,7,329856000,2025-10-26,1,366
2024-03-31,2024-04-03,8,123753000,2025-04-03,3,368
2025-04-24,2025-04-30,4,31096000,2025-12-16,6,236
2025-07-26,2025-07-28,4,21918000,2026-07-17,2,356
2025-04-02,2025-04-07,2,65110000,2026-04-07,5,370
2025-03-26,2025-04-08,5,37634000,2026-03-13,13,352
2024-12-30,2025-01-05,3,28514000,2025-11-16,6,321
2025-11-05,2025-11-10,4,240387000,2026-11-10,5,370
2024-12-16,2024-12-20,3,10070000,2025-02-11,4,57
2025-10-16,2025-10-20,7,86514000,2026-10-20,4,369
2025-02-03,2025-02-09,5,231951000,2026-02-09,6,371
2024-09-09,2024-09-12,7,19382000,2025-08-17,3,342
2025-04-03,2025-04-04,7,35117000,2026-04-04,1,366
2025-11-29,2025-11-30,2,37683000,2026-11-30,1,366
2025-05-13,2025-05-21,3,177669000,2026-05-21,8,373
2025-05-22,2025-06-07,2,47881000,2026-06-07,16,381
2024-10-30,2024-11-13,7,252414000,2025-11-13,14,379
2025-05-15,2025-05-16,6,96901000,2026-05-16,1,366
2025-08-20,2025-09-03,5,36982000,2026-09-03,14,379
2024-06-14,2024-06-25,6,19877000,2025-06-25,11,376
2025-02-18,2025-02-25,11,21835000,2025-04-23,7,64
2025-04-06,2025-04-10,7,83293000,2026-04-10,4,369
2024-04-23,2024-04-29,5,382896000,2025-04-29,6,371
2025-03-08,2025-03-11,1,33566000,2026-03-11,3,368
2024-12-21,2025-01-01,5,29330000,2026-01-01,11,376
2025-11-25,2025-12-07,2,82776000,2026-12-07,12,377
2024-07-25,2024-07-26,9,41894000,2025-07-26,1,366
2024-08-22,2024-09-12,6,33809000,2025-09-12,21,386
2025-03-17,2025-03-30,7,169743000,2026-03-30,13,378
2024-12-20,2024-12-21,2,166529000,2025-12-21,1,366
2025-05-29,2025-06-03,3,61633000,2026-06-03,5,370
2024-07-26,2024-07-27,6,29103000,2025-06-05,1,314
2025-12-09,2025-12-14,6,66867000,2026-12-14,5,370
2024-05-04,2024-05-15,2,111278000,2025-05-15,11,376
2024-05-17,2024-05-18,3,144000000,2025-05-18,1,366
2024-12-04,2024-12-10,4,120532000,2025-12-10,6,371
2025-06-20,2025-06-30,3,6179000,2025-10-21,10,123
2024-03-08,2024-03-11,4,72655000,2025-03-11,3,368
2025-07-26,2025-08-03,1,90816000,2026-08-03,8,373
2025-06-24,2025-07-01,5,102770000,2026-07-01,7,372
2025-01-17,2025-01-25,4,65303000,2026-01-25,8,373
2024-01-19,2024-01-23,8,50747000,2025-01-22,4,369
2025-11-13,2025-11-18,5,38771000,2026-11-04,5,356
2025-03-25,2025-03-30,6,25980000,2025-09-19,5,178
2024-03-14,2024-03-20,3,29548000,2024-10-10,6,210
2025-07-26,2025-07-27,8,148008000,2026-07-27,1,366
2025-10-26,2025-10-30,4,86832000,2026-10-30,4,369
2024-10-02,2024-10-04,5,94920000,2025-10-04,2,367
2024-02-17,2024-02-28,2,31121000,2025-02-27,11,376
2024-07-29,2024-08-07,4,75179000,2025-08-07,9,374
2025-10-12,2025-10-17,9,213762000,2026-10-17,5,370
2025-09-13,2025-09-19,6,54776000,2026-09-19,6,371
2025-11-25,2025-12-02,0,92343000,2026-12-02,7,372
2025-06-23,2025-06-27,4,32717000,2026-06-27,4,369
2025-12-09,2025-12-10,3,35911000,2026-10-19,1,314
2024-07-09,2024-07-15,4,61614000,2025-07-15,6,371
2024-11-10,2024-11-11,5,28109000,2025-08-11,1,274
2025-07-16,2025-07-19,4,26972000,2026-06-26,3,345
2025-10-22,2025-10-26,5,42826000,2026-10-26,4,369
2025-07-15,2025-07-21,6,57711000,2026-07-21,6,371
2024-04-22,2024-04-28,4,30032000,2025-04-02,6,345
2024-06-18,2024-06-19,4,56246000,2025-06-19,1,366
2025-04-12,2025-04-14,7,19980000,2026-01-17,2,280
2025-11-08,2025-11-14,7,55902000,2026-11-14,6,371
2024-01-14,2024-01-22,0,10773000,2024-08-18,8,217
2025-12-15,2025-12-19,8,116449000,2026-12-19,4,369
2024-10-14,2024-10-18,7,14145000,2025-08-06,4,296
2024-07-07,2024-07-08,2,170129000,2025-07-08,1,366
2024-06-03,2024-06-10,12,69061000,2025-06-10,7,372
2025-07-20,2025-07-27,8,78633000,2026-07-27,7,372
2025-11-24,2025-12-03,5,34542000,2026-11-28,9,369
2025-12-22,2025-12-26,6,75668000,2026-12-26,4,369
2025-04-15,2025-05-02,9,56974000,2026-05-02,17,382
2024-03-15,2024-03-18,8,19517000,2024-11-01,3,231
2024-10-03,2024-10-08,5,90779000,2025-10-08,5,370
2025-10-06,2025-10-22,5,25170000,2026-08-07,16,305
2024-12-08,2024-12-17,3,318685000,2025-12-17,9,374
2025-02-28,2025-03-05,11,26193000,2026-01-28,5,334
2025-07-24,2025-07-27,3,13437000,2026-06-15,3,326
2025-05-25,2025-05-26,4,190015000,2026-05-26,1,366
2024-06-30,2024-07-01,5,91428000,2025-07-01,1,366
2025-04-02,2025-04-04,6,70542000,2026-04-04,2,367
2024-03-04,2024-03-13,4,31500000,2025-03-13,9,374
2024-09-16,2024-09-26,4,51615000,2025-09-26,10,375
2024-07-11,2024-07-30,2,43216000,2025-07-30,19,384
2025-10-16,2025-10-21,4,100134000,2026-10-21,5,370
2025-09-07,2025-09-10,2,30509000,2026-06-27,3,293
2025-02-09,2025-02-15,2,32798000,2025-11-09,6,273
2025-12-26,2025-12-29,5,87348000,2026-12-29,3,368
2025-12-21,2025-12-23,3,141919000,2026-12-23,2,367
2024-04-02,2024-04-04,3,35955000,2025-04-04,2,367
2025-03-05,2025-03-15,5,82185000,2026-03-15,10,375
2025-10-15,2025-10-16,5,112600000,2026-10-16,1,366
2025-03-09,2025-03-14,9,23513000,2026-02-16,5,344
2025-02-07,2025-02-14,6,39248000,2026-02-14,7,372
2025-03-09,2025-03-12,11,12434000,2025-06-06,3,89
2024-04-21,2024-04-28,10,254865000,2025-04-28,7,372
2025-01-09,2025-01-22,4,59650000,2026-01-22,13,378
2024-02-28,2024-03-01,4,101620000,2025-03-01,2,367
2024-02-12,2024-02-16,6,35718000,2024-10-23,4,254
2024-07-25,2024-07-27,3,32975000,2025-07-27,2,367
2024-10-22,2024-10-24,8,45051000,2025-10-24,2,367
2024-04-27,2024-05-06,8,42586000,2024-08-31,9,126
2025-06-15,2025-06-19,8,325453000,2026-06-19,4,369
2024-08-09,2024-08-22,4,67359000,2025-08-22,13,378
2024-06-14,2024-06-15,5,84262000,2025-06-15,1,366
2025-10-04,2025-10-08,3,49867000,2026-10-08,4,369
2024-06-04,2024-06-07,2,52255000,2025-06-07,3,368
2024-07-02,2024-07-03,8,84471000,2025-07-03,1,366
2024-03-30,2024-04-05,1,47664000,2025-04-05,6,371
2024-04-03,2024-04-07,6,150480000,2025-04-07,4,369
2024-01-13,2024-01-19,9,25358000,2025-01-18,6,371
2025-03-13,2025-03-15,7,129696000,2026-03-15,2,367
2025-06-21,2025-06-29,2,124865000,2026-06-29,8,373
2025-08-09,2025-08-26,3,259602000,2026-08-26,17,382
2024-05-29,2024-06-03,1,12137000,2024-12-15,5,200
2025-10-21,2025-10-24,3,116267000,2026-10-24,3,368
2024-01-08,2024-01-13,7,28823000,2025-01-12,5,370
2024-01-29,2024-02-03,6,100335000,2025-02-02,5,370
2024-10-22,2024-10-23,4,99764000,2025-10-23,1,366
2025-12-21,2025-12-29,3,24729000,2026-11-14,8,328
2025-10-01,2025-10-05,2,86778000,2026-10-05,4,369
2024-12-05,2024-12-12,4,37417000,2025-11-21,7,351
2025-09-19,2025-09-28,2,28196000,2026-08-13,9,328
2025-03-14,2025-04-03,5,10891000,2025-05-15,20,62
2024-05-23,2024-05-28,4,151530000,2025-05-28,5,370
2025-06-02,2025-06-06,8,45567000,2026-06-06,4,369
2024-02-14,2024-02-17,7,21155000,2024-12-22,3,312
2024-08-26,2024-08-29,2,63167000,2025-08-29,3,368
2024-06-03,2024-06-11,2,53367000,2025-06-11,8,373
2024-06-29,2024-06-30,3,23475000,2025-06-30,1,366
2024-08-02,2024-08-10,8,23837000,2025-01-31,8,182
2024-03-28,2024-04-02,5,118907000,2025-04-02,5,370
2024-09-12,2024-09-19,7,58060000,2025-09-19,7,372
2025-05-25,2025-05-31,9,29212000,2026-05-31,6,371
2024-03-13,2024-03-22,10,36138000,2025-03-22,9,374
2024-06-27,2024-07-03,5,36598000,2025-07-03,6,371
2024-07-30,2024-08-05,7,12812000,2024-09-15,6,47
2024-08-21,2024-08-27,7,104140000,2025-08-27,6,371
2025-04-09,2025-04-17,7,36602000,2026-04-17,8,373
2024-08-10,2024-08-13,6,43332000,2025-07-04,3,328
2025-09-22,2025-09-24,3,76839000,2026-09-24,2,367
